,ROA,ROE,cash_flow,Annual_yield,Daily_yield,Max_withdraw,Var10,Var5,active_profit_annual,active_profit_daily,active_profit_total,active_risk,alpha,beta,downside_risk,total_yield,varance,win_rate,ind,news,clu
180,0.599025974025974,0.549512987012987,0.6428571428571429,0.6282467532467533,0.6282467532467533,0.6396103896103896,0.622564935064935,0.6209415584415584,0.6193181818181818,0.6193181818181818,0.6201298701298701,0.6030844155844156,0.6071428571428571,0.6136363636363636,0.6152597402597403,0.6323051948051948,0.6038961038961039,0.6087662337662337,0.4145854145854153,1.3442622950819672,4
181,0.7857142857142857,0.35714285714285715,0.8571428571428571,0.3928571428571429,0.3928571428571429,0.25,0.8214285714285714,0.8571428571428571,0.3928571428571429,0.3928571428571429,0.3928571428571429,0.3928571428571429,0.2857142857142857,0.6071428571428571,0.25,0.42857142857142855,0.3928571428571429,0.3928571428571429,0.2664835164835165,3.0,1
182,1.0,1.0,1.0,0.5,0.5,0.25,1.0,1.0,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.25,0.25,0.0,2.0,2
183,0.75,1.0,0.75,0.5,0.5,0.25,1.0,0.75,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.4175824175824176,0.0,3
184,0.5,0.4722222222222222,0.6666666666666666,0.5277777777777778,0.5277777777777778,0.5833333333333334,0.8611111111111112,0.8055555555555556,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.4444444444444444,0.5833333333333334,0.3611111111111111,0.4444444444444444,0.5555555555555556,0.4722222222222222,0.3333333333333333,0.2692307692307692,1.0,4
185,0.85,0.775,0.525,0.8,0.8,0.625,0.525,0.55,0.75,0.75,0.75,0.725,0.725,0.725,0.65,0.8,0.775,0.75,0.4407814407814407,2.5,2
186,0.5,0.5,0.5,0.75,0.75,0.625,0.875,0.75,0.75,0.75,0.75,0.5,0.5,0.625,0.375,0.75,0.5,0.625,0.5274725274725275,2.0,2
187,0.5,0.75,0.5,0.5833333333333334,0.5833333333333334,0.5,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.25,0.25,0.5824175824175823,1.6666666666666667,2
188,0.5601604278074866,0.6550802139037433,0.6831550802139037,0.7259358288770054,0.7259358288770054,0.6991978609625669,0.6203208556149733,0.6283422459893048,0.7366310160427807,0.7366310160427807,0.7312834224598931,0.6590909090909091,0.7125668449197861,0.5882352941176471,0.6243315508021391,0.7272727272727273,0.6537433155080213,0.5588235294117647,0.4658119658119658,1.4090909090909092,2
189,0.375,0.5,0.6875,0.5625,0.5625,0.875,0.75,0.6875,0.6875,0.6875,0.5625,0.6875,0.625,0.8125,0.6875,0.6875,0.6875,0.5625,0.5659340659340659,1.0,4
190,0.5,0.55,0.6,0.7,0.7,0.65,0.8,0.8,0.7,0.7,0.7,0.35,0.6,0.6,0.4,0.7,0.35,0.55,0.4423076923076923,1.6666666666666667,2
191,0.25,0.25,0.5,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.5,1.0,0.5,0.75,0.5,0.25,0.6043956043956044,0.0,3
192,0.71875,0.59375,0.75,0.6875,0.6875,0.5,0.625,0.59375,0.6875,0.6875,0.6875,0.53125,0.53125,0.84375,0.625,0.6875,0.5625,0.59375,0.5007849293563579,1.0,4
193,0.6785714285714286,0.6428571428571429,0.7857142857142857,0.75,0.75,0.42857142857142855,1.0,1.0,0.75,0.75,0.75,0.25,0.5357142857142857,0.2857142857142857,0.25,0.75,0.25,0.5,0.5164835164835165,1.5,2
194,0.5,0.25,0.5,0.75,0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.0,1.0,4
195,0.55,0.35,0.8,0.7,0.7,0.55,0.9,0.9,0.7,0.7,0.7,0.3,0.5,0.5,0.3,0.7,0.3,0.4,0.17032967032967036,1.5,2
196,0.5,0.8333333333333334,0.6666666666666666,0.5,0.5,0.75,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.5,0.3846153846153846,1.0,4
197,0.5,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.75,1.0,0.25,0.75,0.5,0.75,1.0,0.8571428571428571,0.0,4
198,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.5,0.25,0.6153846153846154,1.0,4
199,0.5,0.75,0.75,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0.3626373626373626,0.0,3
200,0.75,0.625,0.5625,0.625,0.625,0.5625,0.96875,0.9375,0.65625,0.65625,0.65625,0.28125,0.4375,0.40625,0.40625,0.6875,0.28125,0.65625,0.6172161172161171,1.25,2
201,0.6794871794871795,0.6538461538461539,0.6410256410256411,0.6666666666666666,0.6666666666666666,0.5705128205128205,0.7371794871794872,0.7820512820512819,0.6538461538461539,0.6538461538461539,0.6602564102564102,0.4551282051282051,0.6153846153846154,0.532051282051282,0.4423076923076923,0.6923076923076923,0.4615384615384616,0.5128205128205128,0.4377880184331797,1.6,2
202,0.75,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.9450549450549449,0.0,3
203,1.0,0.75,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.9450549450549449,0.0,3
204,0.875,0.375,0.75,0.75,0.75,0.625,0.375,0.375,0.75,0.75,0.75,0.625,0.5,0.625,0.625,0.75,0.625,0.75,0.42857142857142855,2.0,2
205,0.4722222222222222,0.5277777777777778,0.75,0.5833333333333334,0.5833333333333334,0.3333333333333333,1.0,0.9722222222222222,0.75,0.75,0.6111111111111112,0.25,0.5555555555555556,0.3055555555555556,0.2777777777777778,0.75,0.25,0.2777777777777778,0.6501831501831502,1.6666666666666667,2
206,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.75,1.0,0.75,0.75,0.2967032967032967,0.0,4
207,0.5,0.5,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.25,1.0,0.5,0.75,0.5,0.25,0.0,2.0,2
208,0.7107329842931938,0.7434554973821992,0.6256544502617801,0.5798429319371727,0.5798429319371727,0.6164921465968587,0.7329842931937173,0.7290575916230366,0.5680628272251309,0.5680628272251309,0.5719895287958116,0.5235602094240838,0.5903141361256544,0.574607329842932,0.5078534031413613,0.5863874345549738,0.5248691099476439,0.5523560209424084,0.4705090827539809,1.48,2
209,0.625,0.25,0.375,0.625,0.625,0.375,0.875,1.0,0.625,0.625,0.625,0.375,0.375,0.5,0.375,0.625,0.375,0.375,0.30219780219780223,1.0,2
210,0.75,1.0,0.25,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.75,0.75,0.25,0.3956043956043956,0.0,4
211,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.875,0.625,0.625,0.625,0.5,0.75,0.5,0.5,0.625,0.5,1.0,0.4120879120879121,2.0,2
212,0.25,0.625,0.875,0.375,0.375,0.375,0.625,0.625,0.375,0.375,0.375,0.625,0.875,0.625,0.75,0.375,0.625,0.75,0.2582417582417582,0.0,3
213,1.0,0.25,1.0,1.0,1.0,0.75,0.25,0.25,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.0,4
214,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.5,0.25,0.6153846153846154,1.0,4
215,0.6590909090909091,0.5227272727272727,0.6363636363636364,0.5227272727272727,0.5227272727272727,0.5909090909090909,0.6590909090909091,0.5681818181818182,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.4545454545454545,0.5681818181818182,0.6590909090909091,0.5227272727272727,0.5227272727272727,0.6590909090909091,0.375,1.0,4
216,0.75,0.875,0.375,1.0,1.0,0.875,0.5,0.5,1.0,1.0,1.0,0.75,0.875,0.875,0.75,1.0,0.75,0.625,0.42857142857142855,3.0,2
217,0.725,0.85,0.6,0.65,0.65,0.35,0.8,0.825,0.65,0.65,0.65,0.35,0.55,0.425,0.4,0.65,0.375,0.675,0.3997252747252745,1.0,2
218,0.6120689655172413,0.5948275862068966,0.6637931034482759,0.6637931034482759,0.6637931034482759,0.5775862068965517,0.7413793103448276,0.7586206896551724,0.6810344827586207,0.6810344827586207,0.6724137931034483,0.5086206896551724,0.6551724137931034,0.5775862068965517,0.5086206896551724,0.7155172413793104,0.5,0.6896551724137931,0.5824175824175825,2.0,2
219,0.75,1.0,0.5,0.25,0.25,0.5,0.875,0.875,0.375,0.375,0.25,0.375,0.25,0.375,0.375,0.25,0.375,0.375,0.2967032967032967,1.0,2
220,1.0,0.75,1.0,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1.0,0.0,2.0,2
221,0.375,0.75,0.5,1.0,1.0,0.9375,0.625,0.6875,1.0,1.0,1.0,0.625,0.8125,0.4375,0.5,1.0,0.625,0.625,0.4725274725274726,0.0,4
222,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.5,0.5,0.5,0.75,0.3516483516483517,0.0,3
223,1.0,0.75,0.5,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.25,0.25,1.0,0.25,0.25,0.0,0.0,4
224,0.5416666666666666,0.5833333333333334,0.7083333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.875,0.5,0.5,0.5,0.4166666666666667,0.4583333333333333,0.8333333333333334,0.375,0.6666666666666666,0.4166666666666667,0.375,0.5201465201465202,0.0,3
225,0.25,0.5,0.75,1.0,1.0,0.75,0.25,0.5,1.0,1.0,1.0,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.6043956043956044,0.0,4
226,0.625,0.75,0.625,0.375,0.375,0.25,0.875,0.875,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.375,0.375,0.25,0.3241758241758241,0.0,3
227,1.0,0.5,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.75,0.5,0.75,0.25,1.0,0.2857142857142857,1.0,4
228,0.5,0.6875,0.625,0.4375,0.4375,0.375,0.8125,0.8125,0.5,0.5,0.4375,0.4375,0.625,0.5625,0.375,0.4375,0.4375,0.625,0.3809523809523809,1.5,2
229,0.75,0.7083333333333334,0.375,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.5833333333333334,0.7083333333333334,0.75,0.5416666666666666,0.7916666666666666,0.5833333333333334,0.4583333333333333,0.6439560439560439,1.0,4
230,1.0,1.0,0.75,0.25,0.25,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,1.0,0.0,0.0,3
231,0.25,0.625,0.875,0.25,0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.375,0.5,0.375,0.25,0.25,0.375,0.375,0.2967032967032967,0.0,3
232,0.5,1.0,0.5,1.0,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.25,0.25,1.0,0.75,0.5,0.16483516483516486,0.0,4
233,0.4583333333333333,0.4583333333333333,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5416666666666666,0.7083333333333334,0.625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.4583333333333333,0.625,0.6666666666666666,0.4166666666666667,0.5416666666666666,0.5416666666666666,0.3241758241758242,1.0,4
234,0.65,0.6,0.65,0.5,0.5,0.55,1.0,0.9,0.5,0.5,0.5,0.3,0.45,0.5,0.35,0.55,0.3,0.55,0.6043956043956045,1.6666666666666667,2
235,0.8333333333333334,0.6666666666666666,0.75,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.75,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.8333333333333334,0.5,0.4166666666666667,0.5,0.5,0.5274725274725275,1.0,2
236,0.75,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.0,0.0,3
237,0.4318181818181818,0.4090909090909091,0.6363636363636364,0.4772727272727273,0.4772727272727273,0.75,0.5909090909090909,0.5909090909090909,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.7045454545454546,0.75,0.7954545454545454,0.6590909090909091,0.4772727272727273,0.7045454545454546,0.6136363636363636,0.3263736263736263,1.5,4
238,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.5,0.5,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.5,0.4166666666666667,0.3333333333333333,0.42857142857142855,1.6666666666666667,2
239,0.6,0.6833333333333333,0.7166666666666667,0.7666666666666667,0.7666666666666667,0.5833333333333334,0.8666666666666667,0.85,0.75,0.75,0.75,0.43333333333333335,0.65,0.4666666666666667,0.4,0.75,0.4166666666666667,0.4666666666666667,0.5934065934065933,1.5,2
240,0.55,0.55,0.8,0.7,0.7,0.4,1.0,1.0,0.7,0.7,0.7,0.25,0.5,0.25,0.25,0.7,0.25,0.45,0.6043956043956044,1.5,2
241,0.6730769230769231,0.5576923076923077,0.5384615384615384,0.4807692307692308,0.4807692307692308,0.5384615384615384,0.8846153846153846,0.8461538461538461,0.4807692307692308,0.4807692307692308,0.4615384615384616,0.3461538461538461,0.36538461538461536,0.6346153846153846,0.4807692307692308,0.4807692307692308,0.3461538461538461,0.5384615384615384,0.31868131868131866,1.5,2
242,0.5,0.75,0.6666666666666666,0.75,0.75,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.7527472527472527,0.0,4
243,1.0,0.5,0.25,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.25,0.5,1.0,0.5,0.5,0.1978021978021978,0.0,4
244,1.0,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.7142857142857143,8.0,5
245,0.5192307692307693,0.5480769230769231,0.7019230769230769,0.6057692307692307,0.6057692307692307,0.6057692307692307,0.7019230769230769,0.7211538461538461,0.6057692307692307,0.6057692307692307,0.5961538461538461,0.5288461538461539,0.6442307692307693,0.6826923076923077,0.5384615384615384,0.625,0.5480769230769231,0.5192307692307693,0.5326778484673221,2.0,2
246,0.5981012658227848,0.5569620253164557,0.6550632911392406,0.6455696202531646,0.6455696202531646,0.6234177215189873,0.6613924050632911,0.6740506329113924,0.6518987341772152,0.6518987341772152,0.6455696202531646,0.5981012658227848,0.6234177215189873,0.620253164556962,0.560126582278481,0.6455696202531646,0.6012658227848101,0.5727848101265823,0.3890854907804059,1.5555555555555556,2
247,0.6875,0.6875,0.6875,0.5,0.5,0.4375,0.4375,0.5,0.5,0.5,0.5,0.6875,0.4375,0.625,0.75,0.5,0.6875,0.875,0.3214285714285714,0.0,3
248,0.5791666666666667,0.6458333333333334,0.675,0.575,0.575,0.5833333333333334,0.6,0.6083333333333333,0.5875,0.5875,0.5791666666666667,0.6625,0.6291666666666667,0.575,0.625,0.5666666666666667,0.6541666666666667,0.6416666666666667,0.4089481946624803,1.3333333333333333,4
249,0.75,0.5,1.0,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.25,1.0,1.0,0.5,0.75,1.0,0.42857142857142855,1.0,2
250,0.25,0.25,0.25,0.25,0.25,1.0,0.25,0.5,0.25,0.25,0.25,0.75,0.25,1.0,0.75,0.25,0.75,0.25,0.02197802197802198,0.0,3
251,0.625,0.8125,0.625,0.625,0.625,0.4375,0.8125,0.8125,0.625,0.625,0.625,0.5,0.6875,0.4375,0.375,0.6875,0.5,0.625,0.4835164835164836,1.5,2
252,0.625,0.625,0.375,0.5,0.5,0.875,0.375,0.375,0.5,0.5,0.5,0.875,0.5,0.875,0.875,0.5,0.875,0.375,0.7362637362637363,1.0,4
253,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.5,0.5,0.75,0.3516483516483517,0.0,3
254,0.25,0.25,1.0,0.75,0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.25,0.0989010989010989,1.0,4
255,0.8125,0.8125,0.65625,0.625,0.625,0.875,0.625,0.75,0.625,0.625,0.625,0.59375,0.75,0.4375,0.5,0.625,0.59375,0.5625,0.6,1.75,2
256,0.5,0.85,0.65,0.3,0.3,0.3,1.0,0.85,0.3,0.3,0.3,0.3,0.4,0.65,0.4,0.3,0.3,0.4,0.3736263736263736,2.0,2
257,0.25,0.625,0.875,0.625,0.625,0.75,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.375,0.625,0.5,0.25,0.4175824175824176,2.0,2
258,0.58,0.57,0.69,0.54,0.54,0.63,0.69,0.65,0.54,0.54,0.54,0.53,0.56,0.62,0.56,0.54,0.53,0.55,0.5006868131868132,1.3,4
259,0.25,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.25,0.4835164835164835,0.0,4
260,0.625,0.5,0.25,0.5,0.5,0.75,0.875,0.75,0.5,0.5,0.5,0.375,0.25,1.0,0.5,0.5,0.375,0.25,0.543956043956044,2.0,2
261,0.6875,0.375,0.5,0.875,0.875,0.625,0.625,0.5625,0.875,0.875,0.875,0.5625,0.5625,0.9375,0.75,0.875,0.5625,0.75,0.4908424908424909,2.0,2
262,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.5833333333333334,0.8333333333333334,0.75,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.5,0.4166666666666667,0.3333333333333333,0.3461538461538461,1.0,4
263,0.5568181818181818,0.6212121212121212,0.6098484848484849,0.5378787878787878,0.5378787878787878,0.6325757575757576,0.6742424242424242,0.6628787878787878,0.5303030303030303,0.5303030303030303,0.5303030303030303,0.5492424242424242,0.5113636363636364,0.5757575757575758,0.5757575757575758,0.5568181818181818,0.5568181818181818,0.5227272727272727,0.7295357703520968,1.0,4
264,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.75,0.75,0.25,1.0,0.25,0.75,0.1868131868131868,1.0,4
265,0.75,0.725,0.675,0.75,0.75,0.55,0.875,0.875,0.725,0.725,0.725,0.375,0.575,0.575,0.4,0.725,0.4,0.55,0.3296703296703297,1.0,4
266,0.6281512605042017,0.6918767507002801,0.6239495798319328,0.6204481792717087,0.6204481792717087,0.688375350140056,0.6246498599439776,0.6246498599439776,0.6309523809523809,0.6309523809523809,0.6260504201680672,0.688375350140056,0.6582633053221288,0.6127450980392157,0.6029411764705882,0.6148459383753502,0.6834733893557423,0.5574229691876751,0.43528909253290987,1.6071428571428572,2
267,0.375,0.4375,0.625,0.5,0.5,0.6875,0.875,0.9375,0.5,0.5,0.5,0.375,0.4375,0.5625,0.375,0.5625,0.375,0.25,0.7912087912087912,1.0,2
268,0.6875,0.625,0.6875,0.75,0.75,0.5,0.875,0.8125,0.75,0.75,0.75,0.4375,0.5625,0.5,0.4375,0.75,0.4375,0.3125,0.3461538461538461,1.0,4
269,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.4642857142857143,0.9642857142857144,0.9642857142857144,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.25,0.4642857142857143,0.5714285714285714,0.32142857142857145,0.6428571428571429,0.25,0.6785714285714286,0.3736263736263736,3.333333333333333,1
270,0.5277777777777778,0.6388888888888888,0.75,0.6111111111111112,0.6111111111111112,0.5833333333333334,0.6944444444444444,0.6666666666666666,0.6388888888888888,0.6388888888888888,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.6111111111111112,0.5555555555555556,0.6388888888888888,0.5833333333333334,0.3888888888888889,0.4034536891679749,2.333333333333333,2
271,1.0,0.75,1.0,0.75,0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.25,0.3406593406593407,2.0,2
272,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.75,0.5,1.0,0.75,0.25,0.75,1.0,0.5274725274725275,0.0,3
273,0.625,0.625,0.75,0.625,0.625,0.875,0.75,0.75,0.625,0.625,0.625,0.5,0.625,0.5,0.5,0.625,0.5,0.25,0.0,1.0,4
274,0.25,1.0,0.5,1.0,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.75,1.0,0.5,0.5,1.0,0.75,1.0,0.5934065934065934,2.0,2
275,0.75,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.75,1.0,0.5,1.0,0.5,0.25,0.6153846153846154,1.0,4
276,0.35,0.4,0.55,0.8,0.8,0.8,0.5,0.5,0.75,0.75,0.75,0.7,0.65,0.55,0.7,0.8,0.65,0.6,0.23901098901098905,1.0,4
